#NSGA2
popsize 50
maxGen 100
numVar 3
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0124311
firstFrontCount	4
frontCount	12
avgEvalTime	3.65507e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.555962	-0.0199933	-0.0286793	-18.8773	-0.127859	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.999259	0.0152977	0.0122562	-18.1492	-3.13706	
-1.07173	0.00637981	-0.896184	-16.4297	-6.01959	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.01098	-0.0852087	-0.748243	-16.7653	-4.3908	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.01766	0.140209	-1.02195	-16.2786	-6.47324	



#Generation 53 / 100
currentGen	53
evaluateCount	2650
totalTime	1.65308
firstFrontCount	50
frontCount	1
avgEvalTime	1.08432e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.0110494	-0.0746987	-0.797767	-18.3694	-1.44569	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.879538	0.0190474	-0.000860251	-18.3485	-2.19749	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0708714	-1.1195	-16.0681	-7.33949	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.999259	0.0152977	0.0122562	-18.1492	-3.13706	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.01098	-0.0852087	-0.748243	-16.7653	-4.3908	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.01766	0.140209	-1.02195	-16.2786	-6.47324	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	



#Generation 54 / 100
currentGen	54
evaluateCount	2700
totalTime	1.67112
firstFrontCount	50
frontCount	1
avgEvalTime	1.17428e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.0110494	-0.0746987	-0.797767	-18.3694	-1.44569	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.879538	0.0190474	-0.000860251	-18.3485	-2.19749	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.01098	-0.0852087	-0.748243	-16.7653	-4.3908	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.01766	0.140209	-1.02195	-16.2786	-6.47324	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	



#Generation 55 / 100
currentGen	55
evaluateCount	2750
totalTime	1.68775
firstFrontCount	50
frontCount	1
avgEvalTime	1.20266e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.0110494	-0.0746987	-0.797767	-18.3694	-1.44569	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.879538	0.0190474	-0.000860251	-18.3485	-2.19749	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.01098	-0.0852087	-0.748243	-16.7653	-4.3908	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	



#Generation 56 / 100
currentGen	56
evaluateCount	2800
totalTime	1.74611
firstFrontCount	50
frontCount	1
avgEvalTime	9.97385e-06
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.0110494	-0.0746987	-0.797767	-18.3694	-1.44569	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.879538	0.0190474	-0.000860251	-18.3485	-2.19749	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	



#Generation 57 / 100
currentGen	57
evaluateCount	2850
totalTime	1.76419
firstFrontCount	50
frontCount	1
avgEvalTime	9.82291e-06
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.0110494	-0.0746987	-0.797767	-18.3694	-1.44569	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.879538	0.0190474	-0.000860251	-18.3485	-2.19749	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	



#Generation 58 / 100
currentGen	58
evaluateCount	2900
totalTime	1.78177
firstFrontCount	50
frontCount	1
avgEvalTime	1.11028e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.14839	0.000378156	-0.400841	-17.1775	-3.71374	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.10139	-0.960079	-0.950835	-15.098	-9.5116	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	
-0.932016	-0.865547	-1.1195	-15.289	-8.63894	



#Generation 59 / 100
currentGen	59
evaluateCount	2950
totalTime	1.79914
firstFrontCount	50
frontCount	1
avgEvalTime	1.06017e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.14839	0.000378156	-0.400841	-17.1775	-3.71374	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.03852	0.00732501	-0.626935	-16.9459	-3.9817	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.11661	-1.01181	-1.08	-14.836	-10.8168	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
-1.10139	-0.698749	-1.07735	-15.4389	-8.38901	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.00295	0.0231316	-0.920154	-16.5007	-5.75712	
-0.976273	0.041494	-0.836057	-16.6833	-4.84178	



#Generation 60 / 100
currentGen	60
evaluateCount	3000
totalTime	1.81716
firstFrontCount	50
frontCount	1
avgEvalTime	1.12477e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.14839	0.000378156	-0.400841	-17.1775	-3.71374	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.896018	-0.906722	-1.16599	-15.1918	-8.71427	
-1.14661	-1.15719	-1.21004	-14.3738	-11.4839	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.10139	-0.47211	-1.13042	-15.6959	-7.61628	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.08192	0.078396	-0.662459	-16.8007	-4.2862	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.06499	-0.0174088	-1.0963	-16.1123	-7.3479	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-1.14478	-1.02981	-1.17342	-14.6675	-11.1461	
-1.10139	-0.181886	-1.17206	-15.8873	-7.41759	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.0798	-1.01027	-1.12836	-14.8264	-10.8304	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.11661	-1.01181	-1.08	-14.836	-10.8168	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.827052	-0.0123927	-0.888322	-16.8474	-4.10648	
-1.19802	-0.0708714	-1.1195	-15.8565	-7.50609	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.596217	-0.0147028	-0.030501	-18.8081	-0.295266	
